"GEO_ID","NAME","B28011_001E","B28011_001M","B28011_001MA","B28011_001EA","B28011_002E","B28011_002M","B28011_002MA","B28011_002EA","B28011_003E","B28011_003EA","B28011_003M","B28011_003MA","B28011_004E","B28011_004EA","B28011_004M","B28011_004MA","B28011_005E","B28011_005M","B28011_005MA","B28011_005EA","B28011_006E","B28011_006M","B28011_006MA","B28011_006EA","B28011_007E","B28011_007EA","B28011_007M","B28011_007MA","B28011_008E","B28011_008EA","B28011_008M","B28011_008MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Annotation of Margin of Error!!Total!!With an Internet subscription","Annotation of Estimate!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Estimate!!Total!!With an Internet subscription!!Dial-up alone","Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Other service","Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Estimate!!Total!!With an Internet subscription!!Other service","Estimate!!Total!!Internet access without a subscription","Annotation of Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Annotation of Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Annotation of Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access","Annotation of Margin of Error!!Total!!No Internet access",
"1500000US060750301023","Block Group 3, Census Tract 301.02, San Francisco County, California","405","84","null","null","405","84","null","null","0","null","12","null","391","null","81","null","64","52","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750302011","Block Group 1, Census Tract 302.01, San Francisco County, California","861","99","null","null","791","102","null","null","0","null","12","null","750","null","101","null","11","18","null","null","11","17","null","null","28","null","20","null","42","null","37","null",
"1500000US060750302012","Block Group 2, Census Tract 302.01, San Francisco County, California","480","76","null","null","390","64","null","null","0","null","12","null","371","null","66","null","0","12","null","null","0","12","null","null","16","null","25","null","74","null","65","null",
"1500000US060750302013","Block Group 3, Census Tract 302.01, San Francisco County, California","569","78","null","null","548","76","null","null","0","null","12","null","514","null","77","null","28","26","null","null","9","13","null","null","0","null","12","null","21","null","23","null",
"1500000US060750302021","Block Group 1, Census Tract 302.02, San Francisco County, California","793","132","null","null","724","137","null","null","0","null","12","null","692","null","138","null","0","12","null","null","16","25","null","null","55","null","76","null","14","null","22","null",
"1500000US060750302022","Block Group 2, Census Tract 302.02, San Francisco County, California","766","127","null","null","678","128","null","null","14","null","22","null","629","null","128","null","22","37","null","null","0","12","null","null","18","null","29","null","70","null","43","null",
"1500000US060750302023","Block Group 3, Census Tract 302.02, San Francisco County, California","569","100","null","null","569","100","null","null","0","null","12","null","552","null","100","null","15","23","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750303011","Block Group 1, Census Tract 303.01, San Francisco County, California","391","84","null","null","283","72","null","null","0","null","12","null","254","null","73","null","13","21","null","null","0","12","null","null","0","null","12","null","108","null","76","null",
"1500000US060750303012","Block Group 2, Census Tract 303.01, San Francisco County, California","746","117","null","null","746","117","null","null","0","null","12","null","682","null","115","null","0","12","null","null","40","57","null","null","0","null","12","null","0","null","12","null",
"1500000US060750303013","Block Group 3, Census Tract 303.01, San Francisco County, California","700","120","null","null","568","115","null","null","0","null","12","null","498","null","102","null","0","12","null","null","12","20","null","null","61","null","63","null","71","null","76","null",
"1500000US060750303014","Block Group 4, Census Tract 303.01, San Francisco County, California","518","89","null","null","484","94","null","null","0","null","12","null","454","null","97","null","19","28","null","null","21","33","null","null","0","null","12","null","34","null","41","null",
"1500000US060750303021","Block Group 1, Census Tract 303.02, San Francisco County, California","485","63","null","null","442","60","null","null","0","null","12","null","420","null","57","null","0","12","null","null","9","13","null","null","0","null","12","null","43","null","51","null",
"1500000US060750303022","Block Group 2, Census Tract 303.02, San Francisco County, California","445","55","null","null","412","57","null","null","0","null","12","null","384","null","63","null","29","22","null","null","22","25","null","null","8","null","13","null","25","null","22","null",
"1500000US060750303023","Block Group 3, Census Tract 303.02, San Francisco County, California","560","60","null","null","524","62","null","null","0","null","12","null","499","null","68","null","13","21","null","null","0","12","null","null","26","null","23","null","10","null","16","null",
"1500000US060750304001","Block Group 1, Census Tract 304, San Francisco County, California","472","86","null","null","436","79","null","null","0","null","12","null","395","null","84","null","19","21","null","null","0","12","null","null","0","null","12","null","36","null","47","null",
"1500000US060750304002","Block Group 2, Census Tract 304, San Francisco County, California","390","81","null","null","364","80","null","null","0","null","12","null","346","null","80","null","10","15","null","null","8","12","null","null","7","null","11","null","19","null","21","null",
"1500000US060750304003","Block Group 3, Census Tract 304, San Francisco County, California","482","74","null","null","453","78","null","null","0","null","12","null","418","null","83","null","22","26","null","null","0","12","null","null","10","null","15","null","19","null","21","null",
"1500000US060750304004","Block Group 4, Census Tract 304, San Francisco County, California","338","63","null","null","310","66","null","null","9","null","15","null","301","null","67","null","0","12","null","null","0","12","null","null","0","null","12","null","28","null","25","null",
"1500000US060750304005","Block Group 5, Census Tract 304, San Francisco County, California","318","72","null","null","256","55","null","null","0","null","12","null","207","null","53","null","15","22","null","null","0","12","null","null","10","null","15","null","52","null","55","null",
"1500000US060750305001","Block Group 1, Census Tract 305, San Francisco County, California","352","56","null","null","335","57","null","null","0","null","12","null","335","null","57","null","13","16","null","null","0","12","null","null","10","null","16","null","7","null","11","null",
"1500000US060750305002","Block Group 2, Census Tract 305, San Francisco County, California","313","60","null","null","303","59","null","null","0","null","12","null","282","null","61","null","9","15","null","null","0","12","null","null","0","null","12","null","10","null","16","null",
"1500000US060750305003","Block Group 3, Census Tract 305, San Francisco County, California","380","58","null","null","243","57","null","null","0","null","12","null","221","null","60","null","26","27","null","null","0","12","null","null","0","null","12","null","137","null","70","null",
"1500000US060750306001","Block Group 1, Census Tract 306, San Francisco County, California","284","41","null","null","248","43","null","null","6","null","9","null","235","null","43","null","0","12","null","null","0","12","null","null","0","null","12","null","36","null","22","null",
"1500000US060750306002","Block Group 2, Census Tract 306, San Francisco County, California","303","43","null","null","292","46","null","null","11","null","11","null","270","null","47","null","8","12","null","null","0","12","null","null","0","null","12","null","11","null","12","null",
"1500000US060750306003","Block Group 3, Census Tract 306, San Francisco County, California","289","32","null","null","254","33","null","null","0","null","12","null","243","null","33","null","17","16","null","null","0","12","null","null","6","null","9","null","29","null","17","null",
"1500000US060750307001","Block Group 1, Census Tract 307, San Francisco County, California","1141","153","null","null","1019","162","null","null","13","null","20","null","927","null","146","null","81","55","null","null","0","12","null","null","29","null","34","null","93","null","59","null",
"1500000US060750307002","Block Group 2, Census Tract 307, San Francisco County, California","703","120","null","null","688","124","null","null","14","null","24","null","655","null","125","null","46","43","null","null","0","12","null","null","0","null","12","null","15","null","24","null",
"1500000US060750307003","Block Group 3, Census Tract 307, San Francisco County, California","888","108","null","null","850","119","null","null","0","null","12","null","769","null","124","null","16","26","null","null","0","12","null","null","24","null","41","null","14","null","23","null",
"1500000US060750308001","Block Group 1, Census Tract 308, San Francisco County, California","406","81","null","null","390","80","null","null","0","null","12","null","352","null","88","null","17","27","null","null","39","45","null","null","0","null","12","null","16","null","26","null",
"1500000US060750308002","Block Group 2, Census Tract 308, San Francisco County, California","234","82","null","null","200","79","null","null","16","null","26","null","161","null","84","null","0","12","null","null","0","12","null","null","0","null","12","null","34","null","38","null",
"1500000US060750308003","Block Group 3, Census Tract 308, San Francisco County, California","236","58","null","null","202","62","null","null","0","null","12","null","202","null","62","null","24","32","null","null","0","12","null","null","17","null","27","null","17","null","27","null",
"1500000US060750308004","Block Group 4, Census Tract 308, San Francisco County, California","711","98","null","null","648","96","null","null","0","null","12","null","635","null","98","null","9","16","null","null","0","12","null","null","16","null","25","null","47","null","44","null",
"1500000US060750308005","Block Group 5, Census Tract 308, San Francisco County, California","685","141","null","null","619","129","null","null","0","null","12","null","528","null","136","null","17","26","null","null","0","12","null","null","0","null","12","null","66","null","82","null",
"1500000US060750309001","Block Group 1, Census Tract 309, San Francisco County, California","306","73","null","null","306","73","null","null","0","null","12","null","306","null","73","null","0","12","null","null","31","44","null","null","0","null","12","null","0","null","12","null",
"1500000US060750309002","Block Group 2, Census Tract 309, San Francisco County, California","511","109","null","null","470","115","null","null","0","null","12","null","444","null","117","null","33","49","null","null","0","12","null","null","22","null","37","null","19","null","30","null",
"1500000US060750309003","Block Group 3, Census Tract 309, San Francisco County, California","446","114","null","null","426","111","null","null","0","null","12","null","406","null","106","null","0","12","null","null","39","44","null","null","20","null","33","null","0","null","12","null",
"1500000US060750309004","Block Group 4, Census Tract 309, San Francisco County, California","343","74","null","null","343","74","null","null","0","null","12","null","306","null","80","null","20","30","null","null","37","39","null","null","0","null","12","null","0","null","12","null",
"1500000US060750309005","Block Group 5, Census Tract 309, San Francisco County, California","203","58","null","null","184","67","null","null","21","null","34","null","163","null","79","null","16","28","null","null","20","32","null","null","19","null","30","null","0","null","12","null",
"1500000US060750309006","Block Group 6, Census Tract 309, San Francisco County, California","249","63","null","null","228","68","null","null","19","null","31","null","186","null","66","null","0","12","null","null","0","12","null","null","0","null","12","null","21","null","32","null",
"1500000US060750309007","Block Group 7, Census Tract 309, San Francisco County, California","265","88","null","null","241","86","null","null","0","null","12","null","177","null","77","null","24","40","null","null","18","29","null","null","24","null","38","null","0","null","12","null",
"1500000US060750310001","Block Group 1, Census Tract 310, San Francisco County, California","338","68","null","null","305","59","null","null","8","null","12","null","297","null","61","null","10","16","null","null","10","16","null","null","0","null","12","null","33","null","42","null",
"1500000US060750310002","Block Group 2, Census Tract 310, San Francisco County, California","470","85","null","null","422","84","null","null","10","null","16","null","321","null","70","null","0","12","null","null","30","29","null","null","5","null","7","null","43","null","29","null",
"1500000US060750310003","Block Group 3, Census Tract 310, San Francisco County, California","503","79","null","null","458","74","null","null","0","null","12","null","418","null","75","null","29","27","null","null","0","12","null","null","0","null","12","null","45","null","49","null",
"1500000US060750311001","Block Group 1, Census Tract 311, San Francisco County, California","449","91","null","null","425","93","null","null","0","null","12","null","396","null","99","null","12","19","null","null","0","12","null","null","0","null","12","null","24","null","29","null",
"1500000US060750311002","Block Group 2, Census Tract 311, San Francisco County, California","557","113","null","null","538","114","null","null","0","null","12","null","538","null","114","null","35","42","null","null","0","12","null","null","19","null","30","null","0","null","12","null",
"1500000US060750311003","Block Group 3, Census Tract 311, San Francisco County, California","295","79","null","null","270","83","null","null","0","null","12","null","233","null","84","null","24","35","null","null","0","12","null","null","0","null","12","null","25","null","30","null",
"1500000US060750311004","Block Group 4, Census Tract 311, San Francisco County, California","465","82","null","null","432","80","null","null","0","null","12","null","408","null","85","null","54","40","null","null","16","25","null","null","0","null","12","null","33","null","31","null",
"1500000US060750311005","Block Group 5, Census Tract 311, San Francisco County, California","662","104","null","null","649","105","null","null","15","null","24","null","576","null","110","null","0","12","null","null","0","12","null","null","0","null","12","null","13","null","21","null",
"1500000US060750312011","Block Group 1, Census Tract 312.01, San Francisco County, California","870","110","null","null","788","111","null","null","0","null","12","null","739","null","116","null","12","18","null","null","21","24","null","null","31","null","30","null","51","null","37","null",
"1500000US060750312012","Block Group 2, Census Tract 312.01, San Francisco County, California","508","113","null","null","467","111","null","null","0","null","12","null","425","null","105","null","30","30","null","null","0","12","null","null","0","null","12","null","41","null","41","null",
"1500000US060750312013","Block Group 3, Census Tract 312.01, San Francisco County, California","253","65","null","null","212","73","null","null","0","null","12","null","193","null","70","null","21","25","null","null","0","12","null","null","0","null","12","null","41","null","32","null",
"1500000US060750312014","Block Group 4, Census Tract 312.01, San Francisco County, California","377","78","null","null","322","80","null","null","0","null","12","null","300","null","80","null","0","12","null","null","0","12","null","null","0","null","12","null","55","null","35","null",
"1500000US060750312021","Block Group 1, Census Tract 312.02, San Francisco County, California","409","58","null","null","373","60","null","null","0","null","12","null","346","null","64","null","18","19","null","null","0","12","null","null","15","null","24","null","21","null","18","null",
"1500000US060750312022","Block Group 2, Census Tract 312.02, San Francisco County, California","472","62","null","null","406","59","null","null","6","null","9","null","335","null","64","null","47","29","null","null","8","10","null","null","0","null","12","null","66","null","36","null",
"1500000US060750313011","Block Group 1, Census Tract 313.01, San Francisco County, California","340","64","null","null","270","71","null","null","9","null","14","null","255","null","72","null","31","30","null","null","10","16","null","null","0","null","12","null","70","null","39","null",
"1500000US060750313012","Block Group 2, Census Tract 313.01, San Francisco County, California","450","65","null","null","440","65","null","null","0","null","12","null","411","null","65","null","7","11","null","null","0","12","null","null","0","null","12","null","10","null","15","null",
"1500000US060750313013","Block Group 3, Census Tract 313.01, San Francisco County, California","489","78","null","null","414","83","null","null","0","null","12","null","389","null","84","null","47","29","null","null","11","17","null","null","0","null","12","null","75","null","58","null",
"1500000US060750313021","Block Group 1, Census Tract 313.02, San Francisco County, California","440","88","null","null","399","91","null","null","0","null","12","null","388","null","93","null","0","12","null","null","16","23","null","null","11","null","17","null","30","null","26","null",
"1500000US060750313022","Block Group 2, Census Tract 313.02, San Francisco County, California","545","102","null","null","424","102","null","null","0","null","12","null","411","null","104","null","0","12","null","null","0","12","null","null","18","null","23","null","103","null","65","null",
"1500000US060750313023","Block Group 3, Census Tract 313.02, San Francisco County, California","959","104","null","null","860","108","null","null","0","null","12","null","752","null","121","null","26","31","null","null","28","33","null","null","20","null","21","null","79","null","68","null",
"1500000US060750314001","Block Group 1, Census Tract 314, San Francisco County, California","246","67","null","null","229","69","null","null","0","null","12","null","213","null","68","null","0","12","null","null","0","12","null","null","0","null","12","null","17","null","21","null",
"1500000US060750314002","Block Group 2, Census Tract 314, San Francisco County, California","496","92","null","null","450","103","null","null","0","null","12","null","390","null","99","null","9","13","null","null","0","12","null","null","0","null","12","null","46","null","44","null",
"1500000US060750314003","Block Group 3, Census Tract 314, San Francisco County, California","342","83","null","null","270","74","null","null","0","null","12","null","262","null","75","null","0","12","null","null","0","12","null","null","9","null","13","null","63","null","51","null",
"1500000US060750314004","Block Group 4, Census Tract 314, San Francisco County, California","399","103","null","null","344","101","null","null","10","null","15","null","334","null","101","null","0","12","null","null","0","12","null","null","0","null","12","null","55","null","41","null",
"1500000US060750314005","Block Group 5, Census Tract 314, San Francisco County, California","400","91","null","null","336","69","null","null","0","null","12","null","281","null","68","null","21","20","null","null","0","12","null","null","0","null","12","null","64","null","63","null",
"1500000US060750326011","Block Group 1, Census Tract 326.01, San Francisco County, California","692","98","null","null","674","99","null","null","0","null","12","null","649","null","106","null","18","19","null","null","0","12","null","null","0","null","12","null","18","null","18","null",
"1500000US060750326012","Block Group 2, Census Tract 326.01, San Francisco County, California","578","97","null","null","511","103","null","null","0","null","12","null","466","null","93","null","19","21","null","null","0","12","null","null","0","null","12","null","67","null","35","null",
"1500000US060750326013","Block Group 3, Census Tract 326.01, San Francisco County, California","539","103","null","null","503","103","null","null","0","null","12","null","496","null","103","null","19","21","null","null","7","11","null","null","9","null","13","null","27","null","24","null",
"1500000US060750326021","Block Group 1, Census Tract 326.02, San Francisco County, California","757","95","null","null","594","100","null","null","0","null","12","null","528","null","94","null","17","20","null","null","0","12","null","null","10","null","15","null","153","null","63","null",
"1500000US060750326022","Block Group 2, Census Tract 326.02, San Francisco County, California","509","79","null","null","460","80","null","null","0","null","12","null","410","null","81","null","9","16","null","null","8","12","null","null","24","null","36","null","25","null","22","null",
"1500000US060750326023","Block Group 3, Census Tract 326.02, San Francisco County, California","521","87","null","null","418","85","null","null","17","null","20","null","337","null","81","null","0","12","null","null","0","12","null","null","10","null","17","null","93","null","53","null",
"1500000US060750327001","Block Group 1, Census Tract 327, San Francisco County, California","293","105","null","null","293","105","null","null","0","null","12","null","293","null","105","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750327002","Block Group 2, Census Tract 327, San Francisco County, California","571","115","null","null","555","117","null","null","15","null","25","null","502","null","123","null","0","12","null","null","10","16","null","null","0","null","12","null","16","null","26","null",
"1500000US060750327003","Block Group 3, Census Tract 327, San Francisco County, California","379","106","null","null","342","106","null","null","0","null","12","null","315","null","105","null","0","12","null","null","0","12","null","null","0","null","12","null","37","null","42","null",
"1500000US060750327004","Block Group 4, Census Tract 327, San Francisco County, California","275","77","null","null","258","76","null","null","0","null","12","null","221","null","74","null","5","23","null","null","21","33","null","null","0","null","12","null","17","null","27","null",
"1500000US060750327005","Block Group 5, Census Tract 327, San Francisco County, California","363","67","null","null","349","77","null","null","0","null","12","null","333","null","77","null","20","33","null","null","0","12","null","null","0","null","12","null","14","null","21","null",
"1500000US060750327006","Block Group 6, Census Tract 327, San Francisco County, California","289","82","null","null","253","81","null","null","0","null","12","null","253","null","81","null","0","12","null","null","0","12","null","null","0","null","12","null","36","null","41","null",
"1500000US060750327007","Block Group 7, Census Tract 327, San Francisco County, California","314","89","null","null","271","97","null","null","0","null","12","null","258","null","98","null","8","14","null","null","0","12","null","null","0","null","12","null","43","null","43","null",
"1500000US060750328011","Block Group 1, Census Tract 328.01, San Francisco County, California","490","88","null","null","427","87","null","null","0","null","12","null","413","null","88","null","6","10","null","null","0","12","null","null","0","null","12","null","63","null","34","null",
"1500000US060750328012","Block Group 2, Census Tract 328.01, San Francisco County, California","580","110","null","null","532","105","null","null","0","null","12","null","495","null","112","null","19","21","null","null","0","12","null","null","0","null","12","null","48","null","37","null",
"1500000US060750328013","Block Group 3, Census Tract 328.01, San Francisco County, California","403","82","null","null","312","79","null","null","0","null","12","null","285","null","80","null","18","19","null","null","10","15","null","null","0","null","12","null","91","null","60","null",
"1500000US060750328021","Block Group 1, Census Tract 328.02, San Francisco County, California","506","83","null","null","472","83","null","null","9","null","14","null","435","null","82","null","44","36","null","null","0","12","null","null","0","null","12","null","34","null","29","null",
"1500000US060750328022","Block Group 2, Census Tract 328.02, San Francisco County, California","545","87","null","null","479","92","null","null","0","null","12","null","470","null","94","null","9","14","null","null","0","12","null","null","0","null","12","null","66","null","41","null",
"1500000US060750328023","Block Group 3, Census Tract 328.02, San Francisco County, California","479","71","null","null","400","80","null","null","0","null","12","null","373","null","76","null","40","36","null","null","0","12","null","null","15","null","23","null","64","null","49","null",
"1500000US060750329011","Block Group 1, Census Tract 329.01, San Francisco County, California","421","78","null","null","363","80","null","null","0","null","12","null","363","null","80","null","0","12","null","null","0","12","null","null","9","null","14","null","49","null","53","null",
"1500000US060750329012","Block Group 2, Census Tract 329.01, San Francisco County, California","451","76","null","null","389","79","null","null","0","null","12","null","364","null","79","null","0","12","null","null","0","12","null","null","0","null","12","null","62","null","41","null",
"1500000US060750329013","Block Group 3, Census Tract 329.01, San Francisco County, California","441","86","null","null","377","81","null","null","18","null","21","null","351","null","79","null","8","13","null","null","0","12","null","null","0","null","12","null","64","null","54","null",
"1500000US060750329014","Block Group 4, Census Tract 329.01, San Francisco County, California","472","77","null","null","385","78","null","null","0","null","12","null","356","null","81","null","0","12","null","null","0","12","null","null","8","null","13","null","79","null","54","null",
"1500000US060750329021","Block Group 1, Census Tract 329.02, San Francisco County, California","435","77","null","null","382","75","null","null","0","null","12","null","301","null","79","null","0","12","null","null","0","12","null","null","8","null","12","null","45","null","35","null",
"1500000US060750329022","Block Group 2, Census Tract 329.02, San Francisco County, California","515","80","null","null","408","85","null","null","0","null","12","null","370","null","86","null","7","11","null","null","0","12","null","null","23","null","37","null","84","null","42","null",
"1500000US060750329023","Block Group 3, Census Tract 329.02, San Francisco County, California","435","69","null","null","411","73","null","null","0","null","12","null","380","null","77","null","0","12","null","null","0","12","null","null","0","null","12","null","24","null","23","null",
"1500000US060750330001","Block Group 1, Census Tract 330, San Francisco County, California","515","110","null","null","423","112","null","null","0","null","12","null","391","null","120","null","0","12","null","null","0","12","null","null","0","null","12","null","92","null","82","null",
"1500000US060750330002","Block Group 2, Census Tract 330, San Francisco County, California","441","113","null","null","377","124","null","null","17","null","27","null","360","null","122","null","0","12","null","null","0","12","null","null","14","null","23","null","50","null","39","null",
"1500000US060750330003","Block Group 3, Census Tract 330, San Francisco County, California","498","127","null","null","470","130","null","null","0","null","12","null","417","null","124","null","18","29","null","null","0","12","null","null","28","null","30","null","0","null","12","null",
"1500000US060750330004","Block Group 4, Census Tract 330, San Francisco County, California","445","101","null","null","397","98","null","null","0","null","12","null","368","null","93","null","16","27","null","null","0","12","null","null","17","null","27","null","31","null","35","null",
"1500000US060750330005","Block Group 5, Census Tract 330, San Francisco County, California","525","121","null","null","503","124","null","null","0","null","12","null","474","null","127","null","0","12","null","null","0","12","null","null","0","null","12","null","22","null","25","null",
"1500000US060750330006","Block Group 6, Census Tract 330, San Francisco County, California","340","91","null","null","292","91","null","null","0","null","12","null","267","null","93","null","17","27","null","null","8","13","null","null","0","null","12","null","48","null","46","null",
"1500000US060750331001","Block Group 1, Census Tract 331, San Francisco County, California","303","62","null","null","232","67","null","null","0","null","12","null","232","null","67","null","0","12","null","null","0","12","null","null","12","null","18","null","59","null","62","null",
"1500000US060750331002","Block Group 2, Census Tract 331, San Francisco County, California","311","65","null","null","299","62","null","null","0","null","12","null","276","null","63","null","23","23","null","null","0","12","null","null","0","null","12","null","12","null","18","null",
"1500000US060750331003","Block Group 3, Census Tract 331, San Francisco County, California","284","49","null","null","258","48","null","null","15","null","21","null","243","null","49","null","31","29","null","null","0","12","null","null","0","null","12","null","26","null","28","null",
"1500000US060750331004","Block Group 4, Census Tract 331, San Francisco County, California","516","89","null","null","446","87","null","null","0","null","12","null","408","null","83","null","11","17","null","null","13","20","null","null","0","null","12","null","70","null","48","null",
"1500000US060750332011","Block Group 1, Census Tract 332.01, San Francisco County, California","617","61","null","null","561","69","null","null","15","null","13","null","511","null","68","null","18","16","null","null","10","11","null","null","17","null","16","null","39","null","30","null",
"1500000US060750332031","Block Group 1, Census Tract 332.03, San Francisco County, California","927","100","null","null","802","105","null","null","7","null","11","null","775","null","103","null","41","30","null","null","6","10","null","null","8","null","12","null","117","null","61","null",
"1500000US060750332032","Block Group 2, Census Tract 332.03, San Francisco County, California","572","93","null","null","505","96","null","null","9","null","13","null","489","null","98","null","0","12","null","null","0","12","null","null","12","null","17","null","55","null","48","null",
"1500000US060750332041","Block Group 1, Census Tract 332.04, San Francisco County, California","322","78","null","null","270","77","null","null","0","null","12","null","254","null","78","null","8","13","null","null","0","12","null","null","7","null","11","null","45","null","39","null",
"1500000US060750332042","Block Group 2, Census Tract 332.04, San Francisco County, California","688","95","null","null","658","95","null","null","0","null","12","null","614","null","99","null","19","20","null","null","7","11","null","null","8","null","13","null","22","null","22","null",
"1500000US060750332043","Block Group 3, Census Tract 332.04, San Francisco County, California","613","99","null","null","517","111","null","null","0","null","12","null","465","null","102","null","10","15","null","null","21","25","null","null","11","null","16","null","85","null","59","null",
"1500000US060750351001","Block Group 1, Census Tract 351, San Francisco County, California","505","134","null","null","486","135","null","null","0","null","12","null","393","null","130","null","0","12","null","null","0","12","null","null","19","null","29","null","0","null","12","null",
"1500000US060750351002","Block Group 2, Census Tract 351, San Francisco County, California","306","102","null","null","265","96","null","null","0","null","12","null","228","null","91","null","37","54","null","null","0","12","null","null","0","null","12","null","41","null","50","null",
"1500000US060750351003","Block Group 3, Census Tract 351, San Francisco County, California","420","90","null","null","401","90","null","null","0","null","12","null","401","null","90","null","0","12","null","null","0","12","null","null","0","null","12","null","19","null","29","null",
"1500000US060750351004","Block Group 4, Census Tract 351, San Francisco County, California","233","59","null","null","217","63","null","null","0","null","12","null","161","null","65","null","0","12","null","null","0","12","null","null","0","null","12","null","16","null","24","null",
"1500000US060750351005","Block Group 5, Census Tract 351, San Francisco County, California","500","75","null","null","463","81","null","null","0","null","12","null","387","null","88","null","62","59","null","null","20","32","null","null","0","null","12","null","37","null","41","null",
"1500000US060750351006","Block Group 6, Census Tract 351, San Francisco County, California","387","94","null","null","328","98","null","null","0","null","12","null","328","null","98","null","17","27","null","null","0","12","null","null","40","null","47","null","19","null","30","null",
"1500000US060750351007","Block Group 7, Census Tract 351, San Francisco County, California","500","132","null","null","472","135","null","null","18","null","28","null","454","null","135","null","25","39","null","null","0","12","null","null","0","null","12","null","28","null","48","null",
"1500000US060750352011","Block Group 1, Census Tract 352.01, San Francisco County, California","376","76","null","null","285","57","null","null","0","null","12","null","272","null","53","null","0","12","null","null","0","12","null","null","0","null","12","null","91","null","62","null",
"1500000US060750352012","Block Group 2, Census Tract 352.01, San Francisco County, California","333","79","null","null","296","80","null","null","0","null","12","null","236","null","68","null","0","12","null","null","0","12","null","null","4","null","8","null","33","null","26","null",
"1500000US060750352013","Block Group 3, Census Tract 352.01, San Francisco County, California","404","74","null","null","339","67","null","null","0","null","12","null","324","null","71","null","10","16","null","null","0","12","null","null","0","null","12","null","65","null","58","null",
"1500000US060750352014","Block Group 4, Census Tract 352.01, San Francisco County, California","486","70","null","null","440","82","null","null","0","null","12","null","432","null","82","null","15","17","null","null","0","12","null","null","17","null","20","null","29","null","25","null",
"1500000US060750352015","Block Group 5, Census Tract 352.01, San Francisco County, California","362","65","null","null","340","67","null","null","11","null","19","null","321","null","64","null","8","13","null","null","0","12","null","null","0","null","12","null","22","null","24","null",
"1500000US060750352021","Block Group 1, Census Tract 352.02, San Francisco County, California","784","92","null","null","667","108","null","null","0","null","12","null","628","null","105","null","21","22","null","null","0","12","null","null","27","null","42","null","90","null","59","null",
"1500000US060750352022","Block Group 2, Census Tract 352.02, San Francisco County, California","657","88","null","null","544","76","null","null","0","null","12","null","484","null","77","null","7","11","null","null","6","9","null","null","31","null","42","null","82","null","64","null",
"1500000US060750352023","Block Group 3, Census Tract 352.02, San Francisco County, California","445","76","null","null","390","73","null","null","0","null","12","null","390","null","73","null","0","12","null","null","0","12","null","null","12","null","18","null","43","null","30","null",
"1500000US060750353001","Block Group 1, Census Tract 353, San Francisco County, California","306","70","null","null","243","80","null","null","0","null","12","null","225","null","83","null","19","29","null","null","0","12","null","null","15","null","23","null","48","null","46","null",
"1500000US060750353002","Block Group 2, Census Tract 353, San Francisco County, California","642","161","null","null","523","142","null","null","48","null","76","null","420","null","122","null","0","12","null","null","0","12","null","null","15","null","26","null","104","null","110","null",
"1500000US060750353003","Block Group 3, Census Tract 353, San Francisco County, California","436","88","null","null","316","77","null","null","0","null","12","null","262","null","85","null","34","39","null","null","0","12","null","null","72","null","88","null","48","null","45","null",
"1500000US060750353004","Block Group 4, Census Tract 353, San Francisco County, California","356","127","null","null","320","127","null","null","0","null","12","null","262","null","116","null","0","12","null","null","0","12","null","null","0","null","12","null","36","null","41","null",
"1500000US060750353005","Block Group 5, Census Tract 353, San Francisco County, California","470","87","null","null","393","99","null","null","14","null","23","null","342","null","103","null","0","12","null","null","18","29","null","null","27","null","34","null","50","null","48","null",
"1500000US060750353006","Block Group 6, Census Tract 353, San Francisco County, California","415","119","null","null","322","114","null","null","0","null","12","null","322","null","114","null","0","12","null","null","0","12","null","null","0","null","12","null","93","null","84","null",
