"","Census.Blockgroup","Children","Elderly","NonWhite","Poverty","Education","English","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingViolations","Homeless","LivAlone","FloodHealthIndex","FloodHealthIndex_Quintiles"
"565",60750307003,0.175235008,0.17200001,0.483,0.120782003,0.919000045,0.015000002,344.05,0,0.00212204,0.047,0.0831,0.027004,0.108000004,0.00335008,0.0002606,0.19400001,26.9531,1
"566",60750211004,0.149512,0.114,0.32,0.146593,0.985,0.01,244.863,0,0.000645516,0.059,0.0544,0.030756,0.092,0.0040209,0.0021589,0.323,26.5798,1
"567",60750309001,0.187330145,0.215000177,0.536,0.079861048,0.9330008,0.074000044,358.962,0,0.00154317,0.047,0.0831,0.027004,0.083000075,0.0028399,0.0002606,0.139000177,26.2998,1
"568",60750428001,0.276199,0.203,0.327,0.097582,0.971,0.036,55.3479,0,0.000801902,0.042986,0.126859,0.0271,0.065,0.0021446,0.0003448,0.22,26.2863,1
"569",60750307002,0.175235006,0.172000007,0.483,0.120782006,0.919000032,0.015000001,231.397,0,0.000982907,0.041549,0.091029,0.023272,0.108000004,0.003924,0.0006863,0.194000013,25.9398,1
"570",60750218003,0.164463671,0.10999978,0.263001,0.148654703,0.980998038,0.00499999,181.308,0,0.000921498,0.036004,0.099108,0.019477,0.035999928,0.00483091,0.0021589,0.27499945,25.2331,1
"571",60750304005,0.195712028,0.154000031,0.539,0.160229033,0.933000126,0.095000025,331.071,0,0.00124983,0.064,0.1072,0.02498,0.067000016,0.00279441,0.0002606,0.179000024,24.9598,1
"572",60750213002,0.170221,0.106,0.252,0.116908,0.979,0.022,254.721,0,0.00184591,0.056062,0.06011,0.029315,0.065,0.00164667,0.0021589,0.284,24.2664,1
"573",60750304002,0.195712,0.154,0.539,0.160229,0.933,0.095,411.6,0,0.00245594,0.063996,0.107193,0.024981,0.067,0.000963391,0.0002606,0.179,23.9731,1
"574",60750304003,0.195712,0.154,0.539,0.160229,0.933,0.095,409.544,0,0.000719568,0.064,0.1072,0.02498,0.067,0.0031561,0.0002765,0.179,23.6265,1
"575",60750306001,0.211644815,0.200999849,0.389001,0.066297964,0.992999172,0.036999977,451.841,0,0.00123101,0.048831,0.086426,0.026581,0.068999969,0.0026178,0.0002606,0.221999839,22.6198,1
"576",60750304004,0.19571163,0.153999716,0.539001,0.160228705,0.93299823,0.094999829,369.596,0,0.00101582,0.064,0.1072,0.02498,0.066999878,0.0016835,0.0002606,0.17899966,22.3065,1
"577",60750301021,0.141026,0.124,0.378,0.085751,0.982,0.041,310.471,0,0.00108568,0.03733,0.099596,0.020518,0.038,0.00141954,0.0015903,0.347,21.5998,1
"578",60750306003,0.211645,0.201,0.389,0.066298,0.993,0.037,432.218,0,0.000198737,0.047088,0.083225,0.026993,0.069,0.0021589,0.0002606,0.222,19.2932,1
